;Codigo;Nombre;Población;Calle;Teléfono 1;Centro;FechaCreación;GestorVinculador;Nombre Gestor Vinculador;TM;latitude;longitude
974;20011766;Tienda A y J;Medellín;CL 107A#81-76;5842425;3000.0;10/03/2020;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.3087244;-75.57783719999999
975;20011769;Mercados Y Cigarrera Matias;Medellín;CR 72 # 90-07;3017714794;3000.0;10/03/2020;;;2.0;6.285532099999999;-75.57837479999999
976;20011771;Betel;Medellín;CL 52#17-15;3017097018;3000.0;10/03/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2367178;-75.5421108
977;20009818;El jardín;Medellín;CR 50B#95-31;3116279832;3000.0;9/01/2020;;;2.0;6.2875799;-75.5590771
978;20011773;Los mejia;Medellín;CL 46#27-49;3017254967;3000.0;10/03/2020;;;2.0;6.2373563;-75.5521973
979;20009501;Tienda s y s;Medellín;CL 104#70-172;3003405710;3000.0;28/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3011618;-75.5713073
980;20011785;Distribuidora eli;Medellín;CR 74C#89A-51;3042173462;3000.0;10/03/2020;;;2.0;6.2860684;-75.5805919
981;20011786;Tienda encasa;Medellín;CR 28A#52-10;3146151429;3000.0;10/03/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2428313;-75.55060329999999
982;20009504;Tienda jaran;Itaguí;CL 36B#52A-28;3225014331;3000.0;28/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1693036;-75.6216091
983;20009506;Salsamentaria pyp;Medellín;CL 113#72-109;3147604287;3000.0;28/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3089862;-75.5694577
984;20009508;Tienda ramon;Medellín;CL 104#68A-09;6034953;3000.0;28/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.30042;-75.5688661
985;20009509;Tienda munoz;Itaguí;CR 52A#36B-27;6126535;3000.0;28/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1854154;-75.5966495
986;20009510;Ventanita paulina;Medellín;CL 103D#74-38;3003601444;3000.0;28/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3012448;-75.57272859999999
987;20009514;El nuevo comienzo;Itaguí;DG 47#34-08;3769479;3000.0;28/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.165429;-75.61954879999999
988;20009515;La ventana de diego;Itaguí;DG 45#34A-05;3117793331;3000.0;28/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1656156;-75.6183949
989;20009518;Revuelteria argiro;Medellín;CR 71A#105F-11;3126126718;3000.0;28/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2820581;-75.5756682
990;20009519;Papelería Gabi;Medellín;CL 104 A # 76-104;3207172193;3000.0;28/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.303641;-75.575379
991;20009520;El viaje trianque;Medellín;CL 94#78A-39;3016228376;3000.0;28/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2917556;-75.5827171
992;20009521;Mercados Salomé;Medellín;CR 78A#92-153;3147730745;3000.0;28/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.290839;-75.5826725
993;20009522;El progreso;Medellín;CR 78A#92-105;5852621;3000.0;28/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2904709;-75.5827936
994;20009524;Mercados la 77;Medellín;CR 77#92-242;6031031;3000.0;28/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.291315;-75.5818438
995;20009525;Su tienda;Itaguí;CL 25#62B-6;3108344342;3000.0;28/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.166847600000001;-75.64276029999999
996;20009527;Salsamentaria J F C;Itaguí;CR 63#25B-94;2795989;3000.0;28/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1671903;-75.6411591
997;20009528;Legumbreria leo;Itaguí;CR 62 B#25 B-03;3218455849;3000.0;28/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1669462;-75.641875
998;20009529;Tienda ana;Medellín;CR 16 # 54-12;3234436513;3000.0;28/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2370405;-75.5397796
999;20009530;Tienda Buenavista;Itaguí;CR 57A#54SUR-35;5017154;3000.0;28/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1828827;-75.6044655
